,method_name,cluster_id
0,0,2
1,1,2
2,2,2
3,3,2
4,4,2
5,5,2
6,6,2
7,7,2
8,8,2
9,9,2
10,10,2
11,11,2
12,12,2
13,13,2
14,14,2
15,15,2
16,16,2
17,17,2
18,18,2
19,19,2
20,20,2
21,21,2
22,22,2
23,23,2
24,24,2
25,25,2
26,26,2
27,27,2
28,28,2
29,29,2
30,30,2
31,31,2
32,32,2
33,33,2
34,34,2
35,35,2
36,36,2
37,37,2
38,38,2
39,39,2
40,40,2
41,41,2
42,42,2
43,43,2
44,44,2
45,45,2
46,46,2
47,47,2
48,48,2
49,49,2
50,50,2
51,51,2
52,52,2
53,53,2
54,54,2
55,55,2
56,56,2
57,57,2
58,58,2
59,59,2
60,60,2
61,61,2
62,62,2
63,63,2
64,64,2
65,65,2
66,66,2
67,67,2
68,68,2
69,69,2
70,70,2
71,71,2
72,72,2
73,73,2
74,74,2
75,75,2
76,76,2
77,77,2
78,78,2
79,79,2
80,80,2
81,81,2
82,82,2
83,83,2
84,84,2
85,85,2
86,86,2
87,87,2
88,88,2
89,89,2
90,90,2
91,91,2
92,92,2
93,93,2
94,94,2
95,95,2
96,96,2
97,97,2
98,98,2
99,99,2
100,100,2
101,101,2
102,102,2
103,103,2
104,104,2
105,105,2
106,106,2
107,107,2
108,108,2
109,109,2
110,110,2
111,111,2
112,112,2
113,113,2
114,114,2
115,115,2
116,116,2
117,117,2
118,null2EmptyString,2
119,emptyString2Null,2
120,doc2SystemId,2
121,parseSchema,15
122,validateAnnotations,0
123,createAnnotationValidator,2
124,getGrammar,2
125,findGrammar,11
126,constructTrees,17
127,isExistingGrammar,11
128,updateImportListFor,0
129,updateImportListWith,3
130,buildGlobalNameRegistries,21
131,traverseSchemas,16
132,needReportTNSError,2
133,addGlobalAttributeDecl,13
134,addGlobalAttributeGroupDecl,13
135,addGlobalElementDecl,13
136,addGlobalGroupDecl,13
137,addGlobalNotationDecl,13
138,addGlobalTypeDecl,13
139,addIDConstraintDecl,13
140,getGlobalAttributeDecl,2
141,getGlobalAttributeGroupDecl,2
142,getGlobalElementDecl,2
143,getGlobalGroupDecl,2
144,getGlobalNotationDecl,2
145,getGlobalTypeDecl,2
146,getIDConstraintDecl,2
147,getGlobalDecl,23
148,getGlobalDeclFromGrammar,1
149,traverseGlobalDecl,1
150,schemaDocument2SystemId,2
151,getGrpOrAttrGrpRedefinedByRestriction,4
152,resolveKeyRefs,0
153,storeKeyRef,22
154,resolveSchema,12
155,resolveSchemaSource,12
156,getSchemaDocument,19
157,getSchemaDocument0,2
158,getSchemaDocument1,12
159,expandGrammars,3
160,existingGrammars,3
161,canAddComponents,0
162,canAddComponent,9
163,addGrammars,3
164,addGrammarComponents,5
165,createGrammarFrom,2
166,addNewGrammarLocations,0
167,addNewImportedGrammars,0
168,updateImportList,0
169,addNewGrammarComponents,5
170,addGlobalElementDecls,6
171,addGlobalAttributeDecls,6
172,addGlobalAttributeGroupDecls,6
173,addGlobalNotationDecls,6
174,addGlobalGroupDecls,6
175,addGlobalTypeDecls,6
176,expandComponents,0
177,expandRelatedComponents,18
178,expandRelatedAttributeComponents,7
179,expandRelatedElementComponents,7
180,expandRelatedTypeComponents,7
181,expandRelatedModelGroupDefinitionComponents,7
182,expandRelatedAttributeGroupComponents,7
183,expandRelatedComplexTypeComponents,7
184,expandRelatedSimpleTypeComponents,7
185,expandRelatedAttributeUsesComponents,7
186,expandRelatedAttributeUseComponents,7
187,expandRelatedParticleComponents,7
188,expandRelatedModelGroupComponents,7
189,addRelatedType,7
190,addRelatedElement,26
191,addRelatedAttribute,26
192,addGlobalComponents,0
193,addGlobalComponent,9
194,updateImportDependencies,2
195,expandImportList,2
196,addImportList,0
197,containedImportedGrammar,0
198,getSchemaGrammar,11
199,findDependentNamespaces,2
200,addNamespaceDependency,2
201,reportSharingError,2
202,prepareForTraverse,0
203,setDeclPool,2
204,setDVFactory,2
205,reset,2
206,traverseLocalElements,24
207,removeParticle,0
208,fillInLocalElemInfo,20
209,checkForDuplicateNames,25
210,renameRedefiningComponents,10
211,findQName,4
212,changeRedefineGroup,14
213,findXSDocumentForDecl,0
214,nonAnnotationContent,2
215,setSchemasVisible,0
216,element2Locator,2
217,reportSchemaError,8
218,reportSchemaWarning,8
219,setGenerateSyntheticAnnotations,2
