,method_name,cluster_id
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0
11,11,0
12,12,0
13,13,0
14,14,0
15,15,0
16,16,0
17,17,0
18,18,0
19,19,0
20,20,0
21,21,0
22,22,0
23,23,0
24,24,0
25,25,0
26,26,0
27,27,0
28,28,0
29,29,0
30,30,0
31,31,0
32,32,0
33,33,0
34,34,0
35,35,0
36,36,0
37,37,0
38,38,0
39,39,0
40,40,0
41,41,0
42,42,0
43,43,0
44,44,0
45,45,0
46,46,0
47,47,0
48,48,0
49,49,0
50,50,0
51,51,0
52,52,0
53,53,0
54,54,0
55,55,0
56,56,0
57,57,0
58,58,0
59,59,0
60,60,0
61,61,0
62,62,0
63,63,0
64,64,0
65,65,0
66,66,0
67,67,0
68,68,0
69,69,0
70,70,0
71,71,0
72,72,0
73,73,0
74,74,0
75,75,0
76,76,0
77,77,0
78,78,0
79,79,0
80,80,0
81,81,0
82,82,0
83,83,0
84,84,0
85,85,0
86,86,0
87,87,0
88,88,0
89,89,0
90,90,0
91,91,0
92,92,0
93,93,0
94,94,0
95,95,0
96,96,0
97,97,0
98,98,0
99,99,0
100,100,0
101,101,0
102,102,0
103,103,0
104,104,0
105,105,0
106,106,0
107,107,0
108,108,0
109,109,0
110,110,0
111,111,0
112,112,0
113,113,0
114,114,0
115,115,0
116,reset,27
117,setFeature,8
118,setProperty,38
119,getFeatureDefault,20
120,getPropertyDefault,20
121,setDocumentHandler,0
122,startDocument,25
123,xmlDecl,10
124,doctypeDecl,34
125,comment,42
126,processingInstruction,45
127,startElement,3
128,emptyElement,3
129,endElement,33
130,startGeneralEntity,31
131,textDecl,10
132,endGeneralEntity,21
133,characters,42
134,ignorableWhitespace,42
135,startCDATA,21
136,endCDATA,21
137,endDocument,2
138,setDocumentSource,0
139,attributeDecl,32
140,elementDecl,9
141,endAttlist,22
142,endConditional,22
143,endDTD,22
144,endExternalSubset,22
145,endParameterEntity,9
146,externalEntityDecl,5
147,ignoredCharacters,22
148,internalEntityDecl,9
149,notationDecl,5
150,setDTDSource,0
151,startAttlist,22
152,startConditional,22
153,startDTD,23
154,startExternalSubset,5
155,startParameterEntity,5
156,unparsedEntityDecl,5
157,setDTDHandler,0
158,setErrorReporter,0
159,handleFallbackElement,49
160,handleIncludeElement,47
161,hasXIncludeNamespace,0
162,isIncludeElement,14
163,isFallbackElement,14
164,sameBaseURIAsIncludeParent,39
165,sameLanguageAsIncludeParent,0
166,setupCurrentBaseURI,2
167,searchForRecursiveIncludes,0
168,isTopLevelIncludedItem,24
169,isTopLevelIncludedItemViaInclude,18
170,isTopLevelIncludedItemViaFallback,0
171,processAttributes,40
172,getRelativeBaseURI,35
173,getIncludeParentBaseURI,11
174,getIncludeParentLanguage,11
175,getIncludeParentDepth,1
176,modifyAugmentations,16
177,getState,46
178,setState,8
179,setSawFallback,7
180,getSawFallback,46
181,setSawInclude,7
182,getSawInclude,46
183,reportResourceError,6
184,reportFatalError,6
185,reportError,44
186,setParent,0
187,setHref,0
188,setXIncludeLocator,23
189,addUnparsedEntity,4
190,addNotation,4
191,checkUnparsedEntity,28
192,checkNotation,29
193,checkAndSendUnparsedEntity,26
194,checkAndSendNotation,13
195,checkWhitespace,30
196,checkMultipleRootElements,2
197,setRootElementProcessed,18
198,getRootElementProcessed,18
199,copyFeatures,37
200,copyFeatures1,12
201,saveLanguage,0
202,getBaseURI,19
203,getLanguage,19
204,getRelativeURI,36
205,scopeOfBaseURI,1
206,scopeOfLanguage,1
207,processXMLBaseAttributes,43
208,processXMLLangAttributes,15
209,isValidInHTTPHeader,1
210,createInputSource,41
211,isEqual,48
212,escapeHref,17
